Latitude,Longitude,Platform Num,Road,Routes
172.7024787,-43.47479682,20446,Broadhaven Ave near Anglesea Ave,O
172.7246496,-43.50877747,18891,Hardy St near Beresford St,Y
172.6238787,-43.46908549,29304,Lowry Ave near Denniston Cres,125
172.6531434,-43.55712695,37001,St Martins Shops,17|Or
172.6723582,-43.53295724,46146,Linwood Ave near Cashel St,Y
172.6107607,-43.57457902,33416,Cashmere Rd near Kaiwara St,45
172.5490029,-43.53399289,24309,Epsom Rd near Carbine Pl,130
172.5725845,-43.53179048,38837,Church Corner,100|130|140|86|87|Y
172.7269352,-43.49606477,12166,Marine Pde near Bowhill Rd,135
172.5977251,-43.47591085,19798,Highsted Rd near Ludhiana St,28
172.6656039,-43.49460269,13766,Lake Terrace Rd near Fairway Dr,60
172.6259015,-43.5478351,29148,Brougham St near Barrie St,120
172.722542,-43.55784905,32620,Soleares Ave near Mccormacks Bay Rd,140
172.5661694,-43.53271262,38859,Main South Rd near Curletts Rd,100|130|87|Y
172.7109012,-43.28714808,44634,Waikuku Beach Rd near Kaiapohia Rd,95
172.5314335,-43.555536,25809,Springs Rd near Boston Ave,80
172.6172391,-43.47466986,40914,Main North Rd near Sturrocks Rd,95|B
172.426127,-43.644323,53845,Springston,87
172.6839078,-43.49063673,12023,Burwood Rd near Clarevale St,O
172.5852076,-43.29207446,44033,Enverton Dr near Grosvenor Lane,B
172.6517326,-43.39410885,12338,Williams St near Holland Drive,95|B
172.6841759,-43.4935381,18741,Burwood Rd near Lakewood Dr,O
172.6500141,-43.50803392,47832,Warrington St near Woodville St,100
172.644759,-43.529773,46339,Gloucester St near Barbadoes St,O|Y
172.556796,-43.50992867,13556,Withells Rd near Merrin St,125|P
172.610428,-43.57449432,33311,Cashmere Rd near Kaiwara St,45
172.5526877,-43.57514638,22346,Patterson Tce near Rempstone Dr,125
172.6713428,-43.5562995,41039,Opawa Rd near Mary McLean Pl,28
172.6737862,-43.51055114,36804,Gayhurst Rd near Strathfield Ave,44
172.6539116,-43.3892881,53493,Williams St northbound,95|B
172.610594,-43.493383,51347,Northlands Platform B,125|28|Or
172.5953813,-43.5189008,32373,Fendalton Rd near Glandovey Rd,29
172.694461,-43.535051,51732,Maces Rd near Wickham St,155
172.6980435,-43.47884553,20238,Queenspark Dr near Branksome Pl,O
172.5103627,-43.58274517,25832,Springs Rd near Birchs Rd,80
172.5566417,-43.53768434,38892,Main South Rd near Weaver Pl,100|87|Y
172.5687667,-43.49862644,10694,Whitby St near Everest St,120
172.3754916,-43.6004317,45262,Rolleston Dr near Renoir Dr,Y
172.7294112,-43.51645571,26416,Union St near Mountbatten St,60
172.5963115,-43.49152308,37427,Harewood Rd near Harris Cres,125|28|Or
172.5964304,-43.5358625,28914,Matipo St near Elizabeth St,140
172.646031,-43.51308138,38364,Barbadoes St near Edgeware Rd,100|44
172.5372788,-43.5177565,24164,Russley,125|140
172.7204917,-43.57183855,28436,Madeley Rd near Major Hornbrook Rd,140
172.4885076,-43.63680518,25845,James St near Boundary Rd,80
172.6532287,-43.56423264,32942,Huntsbury Ave near Ramahana Rd,17
172.573898,-43.533772,50689,Hansons Ln near Haynes Ave,140
172.6554932,-43.50403241,24234,Emmett St near Jebson St,44
172.5112928,-43.59635008,25897,Birchs Rd near Hamptons Rd,80
172.6254176,-43.55253165,33705,Selwyn St near Cheviot St,60
172.558864,-43.496346,51283,Sir William Pickering Dr,120
172.4851273,-43.6400579,25907,Gerald St near Kildare Tce,80|820
172.5585991,-43.56703358,38132,Dunbars Rd near Westlake Dr,100
172.7074623,-43.49457817,39308,Travis Rd near Wattle Dr,60
172.627214,-43.54010642,33284,Moorhouse Ave near Antigua St,140
172.5507215,-43.5093898,10192,Hawthornden Rd near Henridge Pl,130
172.5468048,-43.51376834,10163,Kedleston Dr near Greystoke Ln,130
172.5722335,-43.5206644,13040,Dovedale Ave near Waimairi Rd,130
172.695,-43.3113,54336,Pegasus Main St near Winsloe St,95
172.7337015,-43.52540181,26437,Estuary Rd near Cradock St,60
172.6413746,-43.52988905,36219,Gloucester St near Latimer Square,O|Y
172.674614,-43.525054,51190,Woodham Rd near Ngarimu St,Or
172.383141,-43.590331,52860,Rolleston (Kidman St),820|85|Y
172.6366909,-43.52270246,14216,Bealey Ave,28
172.6274508,-43.47379803,29971,Grimseys Rd near Prestons Rd,125
172.7566144,-43.58180346,42680,Sumner,P
172.6611434,-43.49274116,46840,Marshland Rd,135
172.7164556,-43.5616194,30661,Major Hornbrook Rd near Billys Trk,140
172.6110111,-43.56403741,33910,Sparks Rd near Hoon Hay Rd,60
172.681857,-43.48482767,18274,Burwood Rd near Stanford St,O
172.5976116,-43.47582253,19018,Highsted Rd near Ludhiana St,28
172.592492,-43.544805,50593,Birmingham Dr near Halls Pl,140
172.6118288,-43.48437314,19629,Northcote Rd near Lydia St,107
172.7099876,-43.60460306,41162,Brittan Tce near Seaview Tce,28
172.6729771,-43.55853736,41073,Opawa Rd near Grange St,28
172.585939,-43.54344,50615,Birmingham Dr near Craft Pl,140
172.65314,-43.496128,53995,Briggs Rd,44
172.6590761,-43.54045101,23566,Ferry Rd near Phillipstown Cts,140|P
172.672738,-43.473884,54218,Prestons Rd near Alpine View,135
172.5883521,-43.52220919,28017,Creyke Rd,100|130
172.5919215,-43.46237989,40064,Hussey Rd near Springvale Gdns,107
172.6144027,-43.56340622,11814,Lyttelton St near Glue Pl,Or
172.6517381,-43.50501032,36760,Hills Rd near Ailsa St,Or
172.5692625,-43.48079783,19127,Harewood Rd near Wooldridge Rd,125
172.6006036,-43.47598551,19002,Claridges Rd near Opal Pl,28
172.5946362,-43.47964865,19073,Highsted Rd near Sapphire St,28
172.6050188,-43.57506325,33348,Cashmere Rd near Penruddock Rse,45
172.5905267,-43.31531084,44794,Bush St near Strachan Pl,B
172.6246845,-43.45729828,15958,Main North Rd near Thompsons Rd,95|B
172.558642,-43.497082,51249,Sir William Pickering Dr,120
172.4770812,-43.64104799,25930,Gerald St near Murray Pl,80|820
172.5817868,-43.56141662,12695,Halswell Rd near Hendersons Rd,O
172.3070415,-43.60452892,50194,Aylesbury Rd near Two Chain Rd,820
172.6850286,-43.29036134,44675,Main Nth Rd near Waikuku Beach Rd,95
172.6461231,-43.54756728,42959,Brougham St near Waltham Rd,28
172.5898219,-43.30404829,47320,High St near King St,B
172.5436147,-43.52024508,24268,Cutts Rd near Springhill St,140
172.6077768,-43.54581569,12551,Lincoln Rd and Parade Ct,O
172.6034079,-43.52710437,10401,Kilmarnock St near Kahu Rd,130
172.630152,-43.50969765,38567,Springfield Rd near St Albans St,100
172.6562537,-43.56280568,32838,Centaurus Rd near Ramahana Rd,17
172.622662,-43.542304,51126,Disraeli St near Selwyn St,120
172.5460402,-43.57558269,53618,Caulfield Ave near Piper St,O
172.5105366,-43.58282373,25948,Springs Rd near Birchs Rd,80
172.5909476,-43.49386224,37415,Greers Rd near Ruddenklau Ln,Or
172.5507864,-43.53658126,14259,Epsom Rd near Middlepark Rd,130
172.5785332,-43.51996994,43058,Maidstone Rd,130|P
172.6846796,-43.5410076,23901,Hargood St and Linwood Ave,140
172.622402,-43.53981987,14683,Moorhouse Ave near Selwyn St,140
172.6478299,-43.56527211,11043,Centaurus Rd near Austin Kirk Ln,Or
172.63975,-43.53077,53074,Manchester St Super Stop,28|29|44|86|87|95|B|O|Y
172.482,-43.640481,25953,Gerald St near West Belt,80|820
172.6561818,-43.38452869,12215,Kaiapoi (McDonalds),95
172.3764635,-43.51570576,53969,Halkett Rd near Rossington Dr,86
172.6555885,-43.50410464,24058,Emmett St near Jebson St,44
172.584773,-43.50497545,10641,Clyde Rd near Hooker Ave,120
172.5692797,-43.57476463,38010,Halswell Rd near Milns Rd,100|O
172.6242736,-43.55150739,33714,Selwyn St near Bletsoe Ave,60
172.6956067,-43.47316863,20390,Queenspark Dr near Broadhaven Ave,O
172.6503301,-43.52816828,28713,Fitzgerald Ave near Armagh St,O
172.7131725,-43.55796658,30782,St Andrews Hill Rd near The Brae,140
172.6237456,-43.52094385,10660,Carlton Mill Rd near Shrewsbury St,17
172.7046218,-43.55794324,40967,Ferry Rd near Settlers Cres,140|155|P
172.6836148,-43.48200199,44316,Burwood Hospital - Mairehau Rd,135|O
172.6155075,-43.46935955,29273,Regents Park Dr near Styx Mill Rd,28
172.5774038,-43.50428897,10781,Guildford St near Heath St,120
172.5870982,-43.31013256,26746,White St near Parkhouse Dr,B
172.5964642,-43.47729398,19060,Highsted Rd near Glenmore Ave,28
172.7016482,-43.48516389,12197,Mairehau Rd near Medina Cres,135
172.6230831,-43.56445682,22379,Rose St near Beechworth Ave,45
172.5137518,-43.57944523,25976,Prebbleton,80
172.5659508,-43.53935879,28055,Blenheim Rd near Curletts Rd,80
172.5822596,-43.49799249,43460,Wairakei Rd near Grahams Rd,17
172.6309758,-43.53210911,53205,Hereford St near Montreal St,17
172.5893841,-43.50959206,42842,Clyde Rd near Ilam Rd,120
172.6306777,-43.56694033,11880,Cashmere Rd,B|Or
172.7212466,-43.50699955,39365,Keyes Rd near Lonsdale St,60
172.5849647,-43.50108461,39656,Greers Rd near Brookside Tce,Or
172.7211007,-43.57029159,36067,Mt Pleasant Rd near Belleview Tce,140
172.7141955,-43.49592697,39354,Rookwood Ave near Marriotts Rd,60
172.635683,-43.51335678,38514,Edgeware Rd near Caledonian Rd,100
172.720121,-43.57204548,32244,Madeley Rd near Major Hornbrook Rd,140
172.5693882,-43.53947378,28064,Blenheim Rd near Curletts Rd,80
172.5947793,-43.52288864,13869,Kotare St near Roa Rd,130
172.678019,-43.54813914,23242,Radley St near Cumnor Tce,155
172.5582221,-43.49828446,17367,Memorial Ave near Avice Hill Reserve,125|29|P
172.573445,-43.53935727,28072,Blenheim Rd near Hansons Ln,80
172.6116523,-43.56933242,11129,Rose St near Hoon Hay Rd,45|Or
172.5757982,-43.51847256,43070,Maidstone Rd near Farnham Pl,130|P
172.6989956,-43.48230749,18668,Mairehau Rd near Inwoods Rd,135
172.5909354,-43.50201771,43164,Wairakei Rd near Jennifer St,17
172.5652495,-43.593115,33968,Halswell Rd near Glovers Rd,100
172.6530223,-43.56783952,32903,Huntsbury Ave near Aotea Tce,17
172.5157611,-43.54040541,14612,Gilberthorpes Rd near Waterloo Rd,130
172.5419411,-43.53443946,24062,Buchanans Rd near Peebles Dr,130
172.6413945,-43.53978507,30603,Moorhouse Ave near Manchester St,140|17|85|95
172.5663252,-43.53007992,24500,Yaldhurst Rd near Ludecke Pl,140|86
172.630974,-43.56691304,11707,Cashmere Rd,B|Or
172.7300423,-43.51397351,32198,Rodney St near Union St,60
172.6182717,-43.46647577,46961,Main North Rd near Styx Mill Rd,28|95|B
172.6415149,-43.53195974,54605,Hereford St near Latimer Square,60
172.5301309,-43.54937537,38227,Amyes Rd near Witham St,125
172.6667356,-43.5408888,37750,Aldwins Rd near Edmond St,140|Or
172.3078268,-43.61712161,50305,Godley Rd,820
172.5652903,-43.53916051,28086,Blenheim Rd near Watts Rd,80
172.3846249,-43.60152294,50173,Lowes Rd near Tennyson St,820
172.5535274,-43.51901873,13415,Staveley St,130
172.6370583,-43.56225524,23787,Colombo St near Ernlea Tce,B
172.6272588,-43.47662386,41170,Grimseys Rd near Dunedin St,125
172.636093,-43.524364,53192,Salisbury St near Gracefield Ave,29|95|B
172.5875309,-43.48792893,19170,Bishopdale Mall (Harewood Rd),125|28
172.6983013,-43.47205141,20405,Broadhaven Ave near Jacaranda Pl,O
172.6369599,-43.55638834,23741,Colombo St near Somerfield St,B
172.374162,-43.58721,52716,Izone Dr,820
172.6229075,-43.51354836,12925,Papanui Rd near Rugby St,95|B
172.5479247,-43.52446029,24977,Yaldhurst Rd near Withells Rd,140|86
172.5588207,-43.53903476,28093,Blenheim Rd near Watts Rd,80
172.6985936,-43.55685866,15632,Ferry Rd near Waterman Pl,140|155|P
172.6546782,-43.38816564,15255,Kaiapoi (Ohoka Rd),95
172.5677549,-43.57759049,38023,Halswell Rd,100|O
172.5743414,-43.56581921,45477,Aidanfield Dr near Bibiana St,60
172.6638902,-43.34943014,44610,Main North Rd near Pa Rd,95
172.546356,-43.51138718,10377,Kedleston Dr near Hatfield Pl,130
172.6290278,-43.53982503,14360,St David St near Moorhouse Ave,140
172.5086413,-43.61390245,28323,Birchs Rd near Robinsons Rd,80
172.5764106,-43.53163823,38695,Riccarton Rd near Newnham Tce,100|130|86|87|Or|Y
172.5375414,-43.54319475,38941,Main South Rd near Garvins Rd,87|Y
172.6354951,-43.58122807,23476,Cashmere,B
172.6487598,-43.53789717,32180,Ferry Rd (Redbus Depot WB),P
172.6555545,-43.38588565,40732,Williams St near Carew St,95
172.5593906,-43.57173638,22224,Lancewood Dr near Westlake Dr,125
172.6995319,-43.47345615,20422,Broadhaven Ave near Ferngrove Pl,O
172.4249152,-43.57270952,54554,Jones Rd near Alston Rd,Y
172.5602533,-43.51011575,47775,Merrin St near Farndale Pl,130
172.6503105,-43.56198613,11851,Centaurus Rd near St Martins Rd,Or
172.6675845,-43.31769318,44482,Main North Rd near Hewitts Rd,95
172.5703327,-43.53927784,28489,Blenheim Rd near Curletts Rd,80
172.5519094,-43.539871,28518,Main South Rd near Lowther St,100|80|87|Y
172.5788687,-43.53876916,28525,Blenheim Rd near Penn Pl,80
172.544838,-43.547987,51518,Corsair Dr near Harvard Ave,100
172.7046158,-43.5577826,15737,Ferry Rd near Settlers Cres,140|155|P
172.6331833,-43.57815645,23196,Hackthorne Rd near Westenra Tce,B
172.6636674,-43.36357637,13797,Main North Rd near Old Main North Rd,95
172.5984502,-43.48159385,17295,Veitches Rd near Larch Pl,107
172.5588924,-43.50630208,43043,Withells Rd near Westall Ln,125|P
172.7203489,-43.56599698,30851,Soleares Ave near Mt Pleasant Rd,140
172.5738,-43.48205613,19136,Harewood Rd,125
172.5825768,-43.53849969,28539,Blenheim Rd near Middleton Rd,80
172.5462103,-43.51627864,10171,Hyde Park,130
172.6659284,-43.32483124,32285,Main North Rd near School Rd,95
172.6271986,-43.46922724,29803,Lowry Ave near Grimseys Rd,125
172.7367064,-43.53233798,26266,Estuary Rd near Jellicoe St,60
172.6171338,-43.56122226,37142,Frankleigh St,120|60|Or
172.6367944,-43.55879979,23545,Aylmer St and Colombo St,B
172.5788829,-43.5314579,38393,Riccarton Rd near Middleton Rd,100|130|86|87|Or|Y
172.5795572,-43.5389144,29793,Blenheim Rd near Penn Pl,80
172.6844866,-43.53081021,47003,Mcgregors Rd near Ruru Rd,155
172.5927825,-43.28969593,44288,Ashley St near River Rd,B
172.6494743,-43.54784598,32608,Brougham St near Defoe Place,28
172.552482,-43.517388,50712,Withells Rd near Staveley St,125
172.381999,-43.594434,52763,Tennyson St near Moore St,820|85
172.710729,-43.513609,26849,Pages Rd near Portchester St,Y
172.7110146,-43.57720788,42447,Heathcote,155|28
172.7453536,-43.54562941,26245,Rocking Horse Rd near Penguin St,60
172.6340343,-43.44239259,12386,Main North Rd near Factory Rd,95|B
172.5799365,-43.51215759,43101,Memorial Ave near Ilam Rd,29
172.5676454,-43.50923288,10911,Grahams Rd near Powell Cres,130
172.6084515,-43.56383552,33307,Hoon Hay Rd,60
172.5699052,-43.5882566,33975,Halswell Rd near Larsens Rd,100
172.5868277,-43.49998076,16614,Wairakei Rd near Greers Rd,17
172.5615078,-43.53905944,29874,Blenheim Rd near Watts Rd,80
172.6545289,-43.38808574,12317,Kaiapoi (Ohoka Rd),95
172.617819,-43.556384,11378,Barrington Mall (Barrington St),Or
172.6367418,-43.54294777,23955,Colombo St near Byron St,28|45|B
172.5919397,-43.51878555,41382,Fendalton Rd near Waiwetu St,29
172.6319911,-43.51168245,38533,Springfield Rd near Kinloch St,100
172.7049384,-43.51587159,26947,Pages Rd near Knightsbridge Ln,Y
172.6556606,-43.5629573,32654,Centaurus Rd near Ramahana Rd,17
172.6118445,-43.51473135,16066,Rossall St near Leinster Rd,17
172.6061699,-43.52688879,10137,Kilmarnock St near Harakeke St,130
172.5888224,-43.50854714,13093,Clyde Rd near Evatt St,120
172.5614828,-43.53926643,32030,Blenheim Rd near Cable St,80
172.6147119,-43.46289148,46817,Saracen Ave near Handel Cl,107
172.6893176,-43.54325738,45987,Linwood Ave near Wanstead Pl,140
172.6722282,-43.53312281,15152,Linwood Ave near Cashel St,Y
172.7032571,-43.57574222,42009,Port Hills Rd near Martindales Rd,28
172.6185949,-43.55688096,11384,Barrington Mall (Barrington St),Or
172.6056371,-43.47718948,19923,Grampian St near Cavendish Rd,28
172.6613661,-43.54716007,29738,Ensors Rd near Sullivan Ave,Or
172.6429167,-43.50311903,24782,Westminster St near Flockton St,44
172.6122015,-43.56027631,33640,Lyttelton St near Hennessy Pl,120
172.725214,-43.559412,53267,McCormacks Bay Rd & Maffeys Rd WB,140
172.605134,-43.586282,54182,Ravensdale Rise at Ravensdale Park,45
172.630509,-43.50982313,38579,Springfield Rd near St Albans St,100
172.7161621,-43.56327696,36005,Major Hornbrook Rd near Billys Trk,140
172.5795654,-43.5208779,13671,Ilam Rd near Montana Ave,100|P
172.5707415,-43.49899691,10472,Kendal Ave near Whitby St,120
172.3700223,-43.52290051,53775,West Melton shops,86
172.645736,-43.53720411,,Barbadoes Street - temporary,120|125|130|140|820|P|Y
172.214485,-43.499727,54937,Kirwee Tavern,86
172.6456538,-43.40379064,13998,Main North Rd near Neeves Rd,95|B
172.5609822,-43.52112675,13017,Staveley St near Avonhead Rd,130
172.6382199,-43.51060575,29358,Cranford St near Winton St,28
172.5886255,-43.47976763,16786,Sawyers Arms Rd near Cotswold Ave,107|28
172.7153775,-43.56544159,32200,Major Hornbrook Rd near Freeman St,140
172.653587,-43.557429,32146,St Martins Shops,17|Or
172.6569777,-43.5302998,13750,Stanmore Rd near Gloucester St,60
172.5332092,-43.52955174,24949,Carmen Rd,125|140
172.113951,-43.48989,54315,Darfield Town Centre,86
172.5710927,-43.57244524,47706,Halswell Rd near Milns Rd,100|O
172.6894617,-43.54313441,45580,Linwood Ave near Wanstead Pl,140
172.6481226,-43.55216248,32829,Waltham Rd near Rogers St,17
172.621726,-43.543048,50847,Selwyn St near Harman St,60
172.6847296,-43.53072728,45941,Mcgregors Rd near Ruru Rd,155
172.6207247,-43.49037787,29499,Cranford St near Fraser St,28|Or
172.5565397,-43.53789691,38902,Main South Rd near Weaver Pl,100|87|Y
172.596708,-43.504639,43155,Wairakei Rd near Pitcairn Cres,17
172.6248862,-43.45642118,43711,Main North Rd near Thompsons Rd,95|B
172.7205308,-43.56706397,36482,Soleares Ave near Mt Pleasant Rd,140
172.6788497,-43.4961386,12262,Lake Terrace Rd near Oregon Pl,60
172.6853251,-43.53274034,23647,Hay St near Mcgregors Rd,155
172.5881752,-43.52204205,47660,Creyke Rd near Clyde Rd,100|130
172.5201079,-43.53525725,14801,Manurere St,130
172.6828134,-43.48693837,18014,Burwood Rd near Helmsdale St,O
172.6627087,-43.50523066,43949,Marshland Rd near Hercules St,135|60
172.6395259,-43.52410545,14864,Manchester St near Salisbury St,44
172.3843361,-43.59702558,17765,Tennyson St near Rolleston Dr,820|85|Y
172.568676,-43.53081101,24908,Yaldhurst Rd near Curletts Rd,100|130|140|86|87|Y
172.7363962,-43.56008804,42410,Main Rd near Celia St,P
172.69551,-43.307528,54362,Lakeside Dr near Chimera St,95
172.6569657,-43.52595381,12431,Stanmore Rd near Lychgate Cl,60
172.5887038,-43.56340593,33018,Mccarthy St near Rowley Ave,60
172.6781525,-43.50529962,39331,New Brighton Rd near Queensbury St,O
172.6031595,-43.55947056,43321,Hoon Hay Rd near Lewis St,60
172.617801,-43.478257,29195,Daniels Rd,125
172.3859675,-43.5869794,50379,Jones Rd near Hoskyns Rd,Y
172.6460005,-43.50889132,38465,Warrington St Shops ,100|44
172.6024996,-43.53342348,37637,Clarence St near Burdale St,120|Or
172.7073911,-43.57589576,42021,Martindales Rd near Truscotts Rd,28
172.6054864,-43.54221142,37644,Whiteleigh Ave near Leamington St,120|Or
172.6100378,-43.49420725,15650,Northlands Platform C,107|95|B
172.657151,-43.52608171,42944,Stanmore Rd near Lychgate Cl,60
172.6507509,-43.51878161,20621,Whitmore St near Avalon St,O
172.6622885,-43.50146095,18647,Marshland Rd near Amos Pl,135|60
172.7295742,-43.50608821,53472,Hawke St near Keppel St,60
172.6442168,-43.53678536,36051,Ara Institute,44|80|B|P|Y
172.5553353,-43.51215946,10222,Withells Rd near Apsley Dr,125|P
172.6145981,-43.51792207,40017,Rossall St near Highgate Ave,17
172.6066033,-43.53240324,46318,Mandeville St near Kyle St,140
172.7392043,-43.56226756,42583,Main Rd near Augusta St,P
172.6188111,-43.5668321,22435,Rose St near Cashmere View St,45
172.6628468,-43.37365487,13853,Williams St near Dale St,95
172.6814365,-43.52568847,36870,Kerrs Rd,80|Or
172.600563,-43.58076968,33471,Penruddock Rse near Highcrest Hts,45
172.7292491,-43.55856567,30711,Mt Pleasant,140
172.7414787,-43.53838276,26382,Caspian St near Rocking Horse Rd,60
172.6365867,-43.54216224,42874,Colombo St near Cass St,28|45|B
172.617318,-43.56777964,33934,Rose St near Marley View St,45
172.731665,-43.52109538,26503,Estuary Rd near Bellamy Ave,60
172.5850131,-43.56547948,42717,Hendersons Rd near Rowley Ave,60
172.6178978,-43.50781517,12816,Papanui Rd near Weston Rd,95|B
172.6000235,-43.55039038,12579,Lincoln Rd near Torrens Rd,O
172.5257377,-43.54564915,24247,Amyes Rd near Shands Rd,125
172.6821168,-43.49923802,18623,Lake Terrace Rd near De Ville Pl,60
172.6007314,-43.48145254,19780,Veitches Rd near Northfield Rd,107
172.6880568,-43.49957412,39090,Bassett St near Tobin Ln,60
172.588328,-43.29514014,53976,Enverton Dr near Kingsbury Av,B
172.7045809,-43.51615225,26906,Pages Rd near Fir Tree Ln,Y
172.6879746,-43.49906362,39100,Bassett St near Tobin Ln,60
172.639578,-43.537532,53673,Manchester St near Welles St,17
172.5416933,-43.57230431,53625,Richmond Ave near Kruger Ave,O
172.723025,-43.602378,54531,Oxford Street near Winchester Street,155|28
172.610527,-43.493639,51352,Northlands Platform D,125|28|Or
172.7077902,-43.51469898,26934,Pages Rd near Rowan Ave,Y
172.596749,-43.47716749,40979,Highsted Rd near Glenmore Ave,28
172.612918,-43.55203626,11418,Barrington St near Bewdley St,120|Or
172.5935027,-43.48133972,43140,Highsted Rd,28
172.6771532,-43.53050246,36889,Buckleys Rd near Pamela St,155|80|Or|Y
172.6164945,-43.549829,22810,Simeon St near Howard St,120
172.6365174,-43.52026138,19428,Colombo St near Bealey Ave,28
172.5974175,-43.52515843,10090,Kahu Rd near Tui St,130
172.6723157,-43.53442311,36891,Aldwins Rd near Marlborough St,140|80|Or
172.674456,-43.309781,51334,Pegasus Blvd near SH-1,95
172.6865134,-43.57053049,42256,Port Hills Rd near Chapmans Rd,28
172.637239,-43.534565,53116,Bus Interchange (Platform B),17|28|44|87|95|B|O
172.6628201,-43.50875878,13277,North Parade,60|Or
172.7078126,-43.49460305,39298,Travis Rd near Wattle Dr,60
172.5741571,-43.53024684,37157,Waimairi Rd near Bowen St,Or
172.5975602,-43.32063073,44203,Southbrook Rd near Denchs Rd,B
172.6559952,-43.5005945,24223,Emmett St,44
172.69527,-43.307766,54358,Lakeside Dr near Chimera St,95
172.7074008,-43.49086793,54169,Taiora/QEII,135
172.7070987,-43.5836181,42336,Bridle Path Rd,155|28
172.7108769,-43.57721037,42391,Heathcote,155|28
172.4250841,-43.64291933,50000,Ellesmere Junction Rd near Leeston Rd,820
172.6202804,-43.47837705,29182,Daniels Rd near Hannah Pl,125
172.5250814,-43.5309602,14789,Manurere St near Tauiwi Cres,130
172.6571664,-43.52824723,40323,Stanmore Rd near Trinity Ln,60
172.5758765,-43.50320259,13212,Guildford St near Heath St,120
172.503002,-43.542478,25710,Waterloo Rd,Y
172.581786,-43.543314,50627,Annex Rd near Nazareth Ave,140
172.589601,-43.31215,51296,Bush St near Coates Pl,B
172.6357849,-43.50606138,29370,Cranford St near Westminster St,28
172.5566695,-43.57752141,22333,Patterson Tce near Ridder Pl,125|O
172.6848452,-43.29011114,44647,Main Nth Rd near Waikuku Beach Rd,95
172.6096879,-43.56429945,43397,Sparks Rd near Hoon Hay Rd,60
172.6095203,-43.45894242,47562,Hussey Rd near Millpark Tce,107
172.5458176,-43.49048284,17379,Memorial Ave near Spitfire Square,125|29|P
172.5720733,-43.51744766,13443,Waimairi Rd near Maidstone Rd,130|Or
172.5809302,-43.53117271,37745,Riccarton Rd near Field Tce,130|86|87|Or|P|Y
172.7215382,-43.50703032,39472,Keyes Rd near Lonsdale St,60
172.6815321,-43.54863197,15548,Ferry Rd near Portman St,P
172.6358834,-43.51349725,38454,Edgeware Rd near Caledonian Rd,100
172.5766281,-43.50125892,10504,Cranbrook Ave near Grahams Rd,120
172.6243977,-43.57595637,23131,Hackthorne Rd near Lady Polson Ln,B
172.5276387,-43.5473673,38243,Amyes Rd near Branston St,125
172.4724258,-43.55179996,25924,Templeton,Y
172.636678,-43.520382,40616,Colombo St near Bealey Ave,28
172.5425249,-43.54344734,38939,Main South Rd near Hanworth Ave,87|Y
172.6979738,-43.4930456,39222,Travis Rd,60
172.6840277,-43.49355383,12408,Burwood Rd near Lakewood Dr,O
172.620841,-43.556666,,Barrington Mall,120|125|130|140|820|P|Y
172.564815,-43.492263,51231,Roydvale Ave near Homersham Pl,P
172.6073216,-43.52021521,17921,Fendalton Rd near Mona Vale Ave,29
172.7024236,-43.51691138,40399,Pages Rd near Breezes Rd,Y
172.594843,-43.503845,16013,Wairakei Rd near Aorangi Rd,17
172.3845541,-43.60143338,50346,Lowes Rd near Tennyson St,820
172.6616384,-43.51174829,13265,North Pde near Averill St,60|Or
172.7072737,-43.47573382,20873,Queenspark,O
172.7049457,-43.49374653,39589,Travis Rd (near Blue Gum Pl),135|60
172.646825,-43.40605331,15894,Main North Rd near Doubledays Rd,95|B
172.5799406,-43.53042643,38682,Ilam Rd near Rudleigh Ave,100|P
172.6446422,-43.49671517,36725,Innes Rd near Mahars Rd,44|Or
172.6605927,-43.48479232,43931,Marshland Rd near Mcsaveneys Rd,135
172.7210224,-43.49190407,21581,Effingham St near Surfers Pl,135
172.5360583,-43.55252678,38178,Awatea Rd near Dix St,125
172.5566291,-43.57742311,33849,Patterson Tce near Ridder Pl,125|O
172.5694403,-43.57488097,38006,Halswell Rd near Lillian St,100|O
172.6702574,-43.53645034,36901,Aldwins Rd near Harrow St,140|80|Or
172.6047111,-43.34934785,54153,Flaxton Rd near Camwell Park,B
172.6507242,-43.52249968,20357,Fitzgerald Ave near Alexandra St,O
172.369136,-43.600839,52856,Brookside Rd near Stonebrook Dr,Y
172.5649962,-43.50986019,10930,Grahams Rd near Powell Cres,130
172.7030533,-43.57573336,42176,Port Hills Rd near Stedley Pl,28
172.6631193,-43.53536034,37029,Tuam St near Olliviers Rd,80
172.6050152,-43.56082845,33073,Hoon Hay Rd near Smartlea St,60
172.5608623,-43.49998352,17351,Memorial Ave near Roydvale Ave,29
172.563401,-43.49676126,10723,Roydvale Ave near O'connor Pl,120|P
172.6649671,-43.54259014,23513,Ferry Rd near Isabella Pl,140|P
172.5684772,-43.53227471,38788,Main South Rd near Curletts Rd,100|130|87|Y
172.5872536,-43.31003613,44773,White St near Parkhouse Dr,B
172.384005,-43.606638,51436,Broadlands Dve near Goulds Rd,820
172.6943458,-43.5552856,15716,Ferry Rd near Charlesworth St,155|P
172.5729306,-43.49841059,10486,Cranbrook Ave near Kendal Ave,120
172.717454,-43.55834494,30753,St Andrews Hill Rd near Marama Cres,140
172.5990772,-43.51927982,19297,Fendalton Rd near Snowdon Rd,29
172.618086,-43.364729,53850,Skewbridge nr Mulcocks Rd,B
